region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled,fax_numbers,fax_keywords
Montreal,55080,CLINIQUE MEDICALE L'ENVOLEE,"5025 SALABERRY, MONTREAL, QC, H4J 1J1",,1263.0,ChIJIQGmaoYiyUwRzB1a6ePD8OU,Clinique Medicale L'Envolee,Montréal,CA,QC,H4J 1J1,+1 514-331-2323,,hospital,http://cliniquelenvolee.com/,45.5323595,-73.7074181,1745808471,hospital,0,"[""15143338534""]","{""5143338534"": ""general inquiries (possibly also used for referrals, medical records, and administrative purposes, but the specific purpose is not detailed in the available sources)""}"
Montreal,55089,CLINIQUE MEDICALE METRO MONT-ROYAL,"751 MONT-ROYAL E, MONTREAL, QC, H2J 1W8",,1264.0,ChIJ8UCOxWoayUwRI04qOGHTEHc,ELNA Médical — Métro Médic,Montréal,CA,QC,H3A 2A5,+1 514-932-2122,,hospital,https://elnamedical.com/fr/cliniques/metro-medic?utm_source=G&utm_medium=lpm&utm_campaign=medicentres,45.5039643,-73.57228649999999,1745808471,hospital,0,"[""15145212180""]","{""5145212180"": ""general inquiries (and/or general clinic fax, as no specific departmental purpose is listed)""}"
Montreal,55090,CLINIQUE MEDICALE HICKSON,"3805 VERDUN, VERDUN, QC, H4G 1K7",,1265.0,ChIJSTJQ5mIQyUwRkT4dOEpxisQ,Clinique Medicale Hickson,Montréal,CA,QC,H4G 1K8,+1 514-769-9671,,hospital,,45.466218,-73.5712198,1745808471,hospital,0,"[""15147699676""]","{""5147699676"": ""general/general clinic use (exact department or specific purpose not specified in the available information; likely used for general clinic correspondence such as referrals, medical records, and administrative documents)""}"
Montreal,55096,DR ROBERT THIVIERGE,"202B-90 STE-ANNE, STE-ANNE-DE-BELLEVUE, QC, H9X 1L8",,1266.0,ChIJ5e0YlkY4yUwR4vU8Qn_jKEQ,Thivierge Robert Dr,Sainte-Anne-de-Bellevue,CA,QC,H9X 1L8,+1 514-457-7186,,hospital,,45.40332060000001,-73.95142129999999,1745808471,hospital,0,[],{}
Montreal,55113,CLINIQUE MES SOINS TELUS SANTE,"201-6100 AV DU BOISE, MONTREAL, QC, H3S 2W1",,1267.0,ChIJ_wmVKZsZyUwRszUOvj74vKk,Clinique Mes Soins TELUS Santé - GMF du Boisé,Montreal,CA,QC,H3S 2V2,+1 514-739-5646,,hospital,https://www.telus.com/fr/health/my-care/clinics,45.510383,-73.6219684,1745808471,hospital,0,"[""15793060302"", ""15147396773"", ""15147396792""]","{""5793060302"": ""general medical care, travel health consultations, vaccinations, patient care"", ""5147396773"": ""health assessments, medical consultations, personalized care, mental health services, patient care, referrals"", ""5147396792"": ""radiology referrals, imaging requests, patient care related to diagnostic imaging""}"
Montreal,55124,CLINIQUE JEAN TALON-PIE IX,"4679 RUE JEAN TALON E, ST-LEONARD, QC, H1S 1K3",,1268.0,ChIJs9-dDrkeyUwRZT0qsyUfPaQ,Clinique Medicale Jean-Talon Pie-IX,Montréal,CA,QC,H1S 0E1,+1 514-374-5901,,hospital,,45.5728009,-73.5874394,1745808471,hospital,0,[],{}
Montreal,55125,CLINIQUE CHAUMONT,"8641 CHAUMONT, ANJOU, QC, H1K 1N4",,1269.0,ChIJAxAoRgseyUwRGLSTODWNpSA,Clinique Médicale Chaumont,Montréal,CA,QC,H1K 1N5,+1 514-352-2482,,hospital,https://ciusss-estmtl.gouv.qc.ca/etablissement/clinique-medicale-chaumont,45.6100459,-73.5477964,1745808471,hospital,0,"[""15143516866""]","{""5143516866"": ""general inquiries (or unspecified department; specific use not publicly available)""}"
Montreal,55130,CENTRE MEDICAL AIRLIE,"207-1500 DOLLARD, LASALLE, QC, H8N 1T5",,1270.0,ChIJv4_Em78vVUARlF89FYo8uec,Médicentre Lasalle,Montreal,CA,QC,H8N 1T5,+1 514-366-4507,,hospital,http://www.medicentrelasalle.clinic/,45.4270696,-73.6281735,1745808471,hospital,0,"[""15143666901""]","{""5143666901"": ""general communications""}"
Montreal,55137,CONCORDIA PHYSIO SPORT,"200-2615 VAN HORNE, MONTREAL, QC, H3S 1P7",,1271.0,ChIJi-BJJpQZyUwRKY3VE_a0tYI,Concordia Physio Sport-Van Horne,Montreal,CA,QC,H3S 1P7,+1 514-788-1228,,hospital,,45.5087486,-73.625867,1745808471,hospital,0,"[""15147314634"", ""15148483316"", ""15143671583"", ""15143671583"", ""15147314634"", ""15148483316""]","{""514-731-4634"": ""general inquiries (c\u00f4te-des-neiges location, alternative formatting)"", ""514-848-3316"": ""general inquiries (ndg location, alternative formatting)"", ""514-367-1583"": ""general inquiries (lasalle location, alternative formatting)"", ""5143671583"": ""general inquiries (lasalle location, alternative formatting)"", ""5147314634"": ""general inquiries (c\u00f4te-des-neiges location, alternative formatting)"", ""5148483316"": ""general inquiries (ndg location, alternative formatting)""}"
Montreal,55140,CSCP UNIVERSITE DE MONTREAL,"2101 BOUL EDOUARD-MONTPETIT, MONTREAL, QC, H3T 1J3",,1272.0,ChIJuwJFP44ZyUwRi8dajL9oDMI,Health and Psychological Consultation Center of the University of Montreal,Montréal,CA,QC,H3T 1J4,+1 514-343-6452,,hospital,http://www.cscp.umontreal.ca/,45.5091885,-73.6137463,1745808471,hospital,0,"[""15143432102"", ""15143432185"", ""15143435834"", ""15143432185"", ""15143435834"", ""15143432102""]","{""514-343-2102"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided."", ""5143432102"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided."", ""514-343-2185"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided."", ""5143432185"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided."", ""514-343-5834"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided."", ""5143435834"": ""** all listed numbers are for general administrative purposes for their respective departments, not for patient care, appointments, referrals, or medical records, as per the information provided.""}"
Montreal,55141,GROUPE SANTE AXIO,"1725-999 BOUL DE MAISONNEUVE O, MONTREAL, QC, H3A 3L4",,1273.0,ChIJz49LS0EayUwRFjdgR8cIEiM,AXiO Sport Medicine Clinic,Montréal,CA,QC,H3A 1X7,+1 514-849-1707,,hospital,https://www.santeaxio.com/,45.5018936,-73.57417989999999,1745808471,hospital,0,"[""15148492966""]","{""5148492966"": ""referrals, medical records, patient care, admin""}"
Montreal,55143,CENTRE DE MEDECINE INTEGREE,"240-2040 MARCEL LAURIN, SAINT-LAURENT, QC, H4R 1J9",,1274.0,ChIJU_tdoXUYyUwRZJHdDWSGsYA,Clinique Physiothérapie - CMI Saint-Laurent,Montréal,CA,QC,H4R 1J9,+1 514-747-9936,,hospital,https://cliniquecmi.com/cliniques-physiotherapie/saint-laurent-physio/,45.518637,-73.70251859999999,1745808471,hospital,0,"[""15147479331""]","{""5147479331"": ""general operations, referrals, medical records, patient care, admin""}"
Montreal,55149,CLINIQUE ENFANT-MEDIC,"3221 BOUL DES SOURCES, DOLLARD-DES-ORMEAUX, QC, H9B 1Z6",,1275.0,ChIJ9ZUBXe48yUwRDbegLVMITGM,Clinique Enfant-Médic,Dollard-des-Ormeaux,CA,QC,H9B 1Z6,+1 514-685-0880,,hospital,,45.4838152,-73.7926868,1745808471,hospital,0,"[""15146856162""]","{""5146856162"": ""(514) 685-0880.""}"
Montreal,55163,CLINIQUE MEDICALE DANTE,"215 DANTE, MONTREAL, QC, H2S 1K2",,1276.0,ChIJk2M0eOkZyUwRs7gBhI5inPI,Clinique Santé Medic,Mount Royal,CA,QC,H3R 3L5,+1 514-731-1186,,hospital,https://santemedic.ca/,45.5090211,-73.66138660000001,1745808471,hospital,0,[],{}
Montreal,55166,CLINIQUE MEDICALE ANJOU,"8250 CHATILLON, ANJOU, QC, H1K 1P2",,1277.0,ChIJxav2mHYeyUwRxsOXr_wHGKE,Clinique Médicale Anjou,Montréal,CA,QC,H1K 1P2,+1 514-352-1820,,hospital,https://ciusss-estmtl.gouv.qc.ca/etablissement/clinique-medicale-anjou,45.6045386,-73.5506126,1745808471,hospital,0,"[""15143521820""]","{""5143521820"": ""unknown (potentially general inquiries or main contact, but not confirmed for specific purposes such as referrals, medical records, billing, etc. \u2014 confirmation needed from the clinic)""}"
Montreal,55168,OFFICE MONTREAL,"5971 RUE DE VERDUN, VERDUN, QC, H4H 1M6",,1278.0,ChIJtV1XE1AQyUwRCIadjL_OUcs,5971 Rue de Verdun,Montréal,CA,QC,H4H 0A3,,,pharmacy,,45.4476285,-73.5729393,1745808471,clinic,0,"[""15149895994"", ""15143633905"", ""15148884083"", ""15146305111"", ""15146307173"", ""15143646365"", ""15144578382"", ""15147342781"", ""15144578446"", ""15146398593"", ""15143678618"", ""15147627763"", ""15147342663"", ""15146974117"", ""15142551277"", ""15149390605"", ""15143678343"", ""15146268857""]","{""5149895994"": ""medical records"", ""5143633905"": ""medical records"", ""5148884083"": ""general hospital communications"", ""5146305111"": ""medical records"", ""5146307173"": ""general hospital communications"", ""5143646365"": ""medical records"", ""5144578382"": ""medical records"", ""5147342781"": ""general hospital communications"", ""5144578446"": ""general hospital communications"", ""5146398593"": ""medical records"", ""5143678618"": ""medical records"", ""5147627763"": ""medical records"", ""5147342663"": ""medical records"", ""5146974117"": ""medical records"", ""5142551277"": ""medical records"", ""5149390605"": ""youth protection file access"", ""5143678343"": ""general hospital communications"", ""5146268857"": ""medical records""}"
Montreal,55171,CLINIQUE MEDICALE BEAUBIEN-DES-ERABLES,"2175 RUE BEAUBIEN E, MONTREAL, QC, H2G 1M5",,1279.0,ChIJ1z3gK0UZyUwRF13dd4sEEDM,Clinique Médicale Beaubien et des Érables,Montréal,CA,QC,H2G 1M5,+1 514-721-6560,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=31621,45.5461946,-73.594411,1745808471,hospital,0,"[""15148724403""]","{""5148724403"": ""unknown purpose (not explicitly stated; source does not specify if it's for general inquiries, referrals, medical records, or other uses\u2014recommend verifying with the clinic)""}"
Montreal,55186,RESIDENCE PORTOFINO,"3235 GOUIN E, MONTREAL, QC, H1H 5T3",,1280.0,ChIJZWZBSV0fyUwRcuk2gudLIXI,Residence Le Portofino,Montréal,CA,QC,H1H 5P4,+1 514-321-0880,,hospital,https://residenceportofino.com/,45.5849236,-73.65193,1745808471,hospital,0,"[""15143217073"", ""15142512815""]","{""5143217073"": ""general inquiries and communications"", ""5142512815"": ""unspecified/unknown purpose (possibly admin or other departmental use, but not confirmed)""}"
Montreal,55192,FORCEMEDIC JEAN-TALON,"200-1021 RUE JEAN-TALON E, MONTREAL, QC, H2R 1V6",,1281.0,ChIJXfVcyT8ZyUwRanq7gnFi8R0,Super-Clinique Medicale et Centre de Physiotherapie Forcemedic,Montreal,CA,QC,H2R 1V6,+1 514-787-1818,,hospital,http://cmme.ca/,45.5421815,-73.6125118,1745808471,hospital,0,"[""15147871898""]","{""5147871898"": ""general inquiries (potentially shared for referrals, medical records, and other administrative purposes, as no specific departmental use is indicated in the provided text)""}"
Montreal,55194,WEST ISLAND FAMILY MEDECINE GROUP,"120-1405 TRANS-CANADA, DORVAL, QC, H9P 2V9",,1282.0,ChIJKWk19uw8yUwRAL1JoD0ha-k,West Island Centre of Specialists,Dorval,CA,QC,H9P 2V9,+1 514-685-3850,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=30007,45.4896085,-73.77413609999999,1745808471,hospital,0,"[""15143324414""]","{""5143324414"": ""general inquiries (potentially used for appointments, referrals, and medical records, but specific department or use is not identified in the provided information)""}"
Montreal,55195,CLINIQUE MEDICALE VERSAILLES,"2215-7275 SHERBROOKE E, MONTREAL, QC, H1N 1E9",,1283.0,ChIJhxSQd80dyUwR-A7PRtkJJXA,Place Versailles,Montréal,CA,QC,H1N 1E9,+1 514-353-5940,,clinic,https://www.placeversailles.com/,45.5922357,-73.5418359,1745808471,clinic,0,[],{}
Montreal,55200,CLINIQUE MEDICALE ROLLAND,"2-12315 BOUL ROLLAND, MONTREAL, QC, H1G 6A6",,1284.0,ChIJJ_AB8ZQfyUwR8F8Jo3tNDbI,Rolland Medical Clinic,Montreal,CA,QC,H1G 6A6,+1 514-326-1919,,hospital,,45.6184417,-73.6225855,1745808471,hospital,0,[],{}
Montreal,55202,CENTRE MEDICAL ST-RAPHAEL,"201-255 BOUL CHEVREMONT, L'ILE-BIZARD, QC, H9C 2B4",,1285.0,ChIJg5lVzd86yUwRpnBWyADYws8,Complexe sportif Saint-Raphaël,Montréal,CA,QC,H9C 2Y2,+1 514-620-5444,,clinic,https://www.cssr.ca/,45.5025872,-73.87723869999999,1745808471,clinic,0,"[""15146202857""]","{""5146202857"": ""general inquiries (no specific departmental use is publicly available)""}"
Montreal,55205,CLINIQUE MDCM,"203-5515 RUE ST-JACQUES, MONTREAL, QC, H4A 2E3",,1286.0,ChIJKRc9c7wQyUwRwo10jZGrk34,Clinique MDCM-GMF,Montréal,CA,QC,H4A 2E3,+1 514-484-0999,,hospital,http://www.mdcmclinic.com/,45.4691412,-73.6049771,1745808471,hospital,0,"[""15144849262"", ""15144839910"", ""15144856767"", ""15148242872"", ""15144848400"", ""15147355722"", ""15143031930"", ""15148193367"", ""15144839910"", ""15144849262"", ""15143031930"", ""15148193367"", ""15144856767"", ""15144848400"", ""15147355722"", ""15148242872""]","{""514-484-9262"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-483-9910"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-485-6767"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-824-2872"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-484-8400"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-735-5722"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-303-1930"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""514-819-3367"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5144839910"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5144849262"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5143031930"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5148193367"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5144856767"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5144848400"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5147355722"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required."", ""5148242872"": ""** the exact nature (e.g., referrals, medical records, billing) is not specified for any fax number in the text, so the answer refers to \""administrative and communication needs\"" or \""general communication and administrative purposes\"" as stated/described in the source. if you need specifics for referrals, records, etc., further clarification from the establishment would be required.""}"
Montreal,55211,CLINIQUE MEDICALE EN ROUTE - GARE CENTRALE,"F5-895 DE LA GAUCHETIERE O, MONTREAL, QC, H3B 4G1",,1287.0,ChIJH9C8sFwayUwRVQEHq4Hn9BM,Clinique Medicale en Route,Montreal,CA,QC,H3B 4G1,+1 514-954-1444,,hospital,https://www.cliniqueenroute.com/,45.5001134,-73.5665231,1745808471,hospital,0,"[""15149541619""]","{""5149541619"": ""general inquiries (likely also used for referrals, medical records, and all administrative communications, as no departmental breakdown is provided)""}"
Montreal,55212,CLINIQUE PEDIATRIQUE AUX PETITS SOINS,"201-6624 RUE SOMERLED, MONTREAL, QC, H4V 1T2",,1288.0,ChIJVXYRkTcXyUwRjb6_MSXTA_Q,Clinique Pédiatrique Aux Petits Soins,Montreal,CA,QC,H4V 1T2,+1 514-486-6656,,hospital,,45.4664717,-73.63892129999999,1745808471,hospital,0,"[""15144860309""]","{""5144860309"": ""general (likely covers general inquiries, referrals, medical records, and other clinic communications; no specific departmental use indicated)""}"
Montreal,55232,LASALLE MEDICALE,"200-8190 BOUL NEWMAN, LASALLE, QC, H8N 1X9",,1289.0,ChIJc85-lTsRyUwRV8g449br42U,Clinique Médicale Lasalle,Montréal,CA,QC,H8N 1X7,+1 514-368-8666,,hospital,https://bonjour-sante.ca/uno/clinic/cmlasalle,45.4392375,-73.6230377,1745808471,hospital,0,[],{}
Montreal,55238,MCGILL SPORTS MEDECINE CLINIC,"475 AV DES PINS O, MONTREAL, QC, H2W 1S4",,1290.0,ChIJh4I8HDcayUwRygK5g8T-nwk,McGill Athletics and Recreation,Montréal,CA,QC,H2W 1S4,+1 514-398-7000,,hospital,http://www.mcgillathletics.ca/,45.51035579999999,-73.5796029,1745808471,hospital,0,"[""15143984186"", ""15143984186""]","{""514-398-4186"": ""general inquiries, administrative communication for both the department of kinesiology and physical education and the kinesiology clinic (same as above; formatting difference only)"", ""5143984186"": ""general inquiries, administrative communication for both the department of kinesiology and physical education and the kinesiology clinic (same as above; formatting difference only)""}"
Montreal,55239,MCGILL UNIVERSITY-STUDENT WELLNES HUB/POLE BIEN-ETRE,"3600 MCTAVISH #3300 BROWN ST. SERV. BDG, MONTREAL, QC, H3A 1Y2",,1291.0,ChIJKYmXnzgayUwRPtlrlEH7H7I,McGill Student Wellness Hub,Montréal,CA,QC,H3A 1W9,+1 514-398-6017,,hospital,https://mcgill.ca/wellness-hub/,45.5036073,-73.57882339999999,1745808471,hospital,0,"[""15143983857"", ""15143982559""]","{""5143982559"": ""general communications with the student wellness hub (general inquiries, referrals, medical records, patient care, admin)"", ""5143983857"": ""communications related to student services coordinated by the dean's office (admin, student services)""}"
Montreal,55240,CONCORDIA STUDENT HEALTH,"1455 BOUL DE MAISONNEUVE O, MONTREAL, QC, H3G 1M8",,1292.0,ChIJP6zRUGoayUwRLn4Vf0gLacU,Concordia Health Services,Montreal,CA,QC,H3G 1M8,+1 514-848-2424 ext. 3565,,hospital,,45.4971656,-73.57875059999999,1745808471,hospital,0,"[""15148483599"", ""15148482834"", ""15148484533""]","{""5148483599"": ""international student services (admin/communications specific to international students)"", ""5148482834"": ""general communications with health services clinic at sir george williams (sgw) campus (general inquiries, appointments, referrals, medical records, patient care)"", ""5148484533"": ""general communications with health services clinic at loyola campus (general inquiries, appointments, referrals, medical records, patient care)""}"
Montreal,55244,ORTHO MED PHYSIO JARRY,"8135 BOUL ST-LAURENT, MONTREAL, QC, H2P 2M1",,1293.0,ChIJPSqIVB8ZyUwRuMNw_uWfHNE,Orthèses plantaires-Orthésiste-Orthèses de genou-Orthèses-Alfaro-Fortier Montréal,Montréal,CA,QC,H2P 1V4,+1 514-494-0001,,hospital,http://www.alfaro-fortier.com/,45.5435667,-73.6288418,1745808471,hospital,0,"[""15147881229""]","{""5147881229"": ""general inquiries (potentially also used for referrals, medical records, admin, and other purposes for centre medical ortho med physio, but not specifically tied to ortho med physio jarry based on available information)""}"
Montreal,55254,POLYCLINIQUE ILE-DES-SOEURS,"2010 BOUL RENE-LEVESQUE, VERDUN, QC, H3E 2A4",,1294.0,ChIJKxcGGgwQyUwR4DTUJGEuNVE,Polyclinique Le Campanile,Montréal,CA,QC,H3E 2A4,+1 514-767-2683,,hospital,http://www.servirplus.qc.ca/,45.4671761,-73.5402695,1745808471,hospital,0,"[""15147662734"", ""15147692873"", ""15147620345""]","{""5147662734"": ""the exact purpose for each fax number is not explicitly specified in the available sources. these assignments are based on standard uses for clinic and dental office fax numbers.*"", ""5147692873"": ""the exact purpose for each fax number is not explicitly specified in the available sources. these assignments are based on standard uses for clinic and dental office fax numbers.*"", ""5147620345"": ""the exact purpose for each fax number is not explicitly specified in the available sources. these assignments are based on standard uses for clinic and dental office fax numbers.*""}"
Montreal,55255,CLINIQUE MEDICALE PLATEAU MONT-ROYAL,"103-1374 AV MONT-ROYAL E, MONTREAL, QC, H2J 1Y7",,1295.0,ChIJf7dRAd0byUwRoavzgKjShcA,Clinique Medico-Centre Mont-Royal,Montréal,CA,QC,H2H 1V4,+1 514-521-5555,,hospital,http://www.medicocentremontroyal.com/,45.53410849999999,-73.5768399,1745808471,hospital,0,"[""15145273994""]","{""5145273994"": ""general purpose (not specifically designated; likely used for general clinic communications such as referrals, medical records, and administrative purposes)""}"
Montreal,55260,CENTRE MEDICAL NAZARETH,"1771 AV DOLLARD, LASALLE, QC, H8N 1T9",,1296.0,ChIJ_yP9jTgRyUwR-I85VRSRJXE,Centre Médical Nazareth,Montreal,CA,QC,H8N 1T9,+1 514-368-5500,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=32292,45.42926500000001,-73.6316373,1745808471,hospital,0,"[""15143680056""]","{""5143680056"": ""general inquiries (primary fax; likely serves multiple administrative and clinical purposes due to lack of departmental distinction)""}"
Montreal,55261,CLINIQUE MEDICAL PLACE D'ARMES,"162-159 ST-ANTOINE O, MONTREAL, QC, H2Z 2A7",,1297.0,ChIJI1vTrFAayUwRVhDX0INlV28,Medical Polyclinic TRANSIA,Montréal,CA,QC,H2Y 1J6,+1 514-316-1987,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=639239,45.50536899999999,-73.558173,1745808471,hospital,0,"[""14186879132""]","{""4186879132"": ""general inquiries (no specific purpose indicated; likely used for general or administrative communications)""}"
Montreal,55268,CENTRE DE FERTILITE DE MONTREAL,"1514 AV DU DOCTEUR-PENFIELD, MONTREAL, QC, H3G 1B9",,1298.0,ChIJLwYsxKQQyUwRhiupcPl8vpk,Montreal Fertility Centre,Montréal,CA,QC,H3G 1B9,+1 514-369-6116,,hospital,http://www.montrealfertility.com/,45.4982661,-73.5845346,1745808471,hospital,0,"[""15143692662"", ""15143692662""]","{""514-369-2662"": ""general inquiries (variant of the same fax number, serving the same purpose as above)"", ""5143692662"": ""general inquiries (variant of the same fax number, serving the same purpose as above)""}"
Montreal,55269,CLINIQUE DE MEDECINE DU SPORT DE L'UNIV DE MTL (CEPSUM),"2100 BOUL EDOUARD-MONTPETIT, MONTREAL, QC, H3T 1J4",,1299.0,ChIJhwAJQo4ZyUwR4bMD6qbtSmA,Sports Medicine Clinic,Montréal,CA,QC,H3T 1J4,+1 514-343-6256,,hospital,https://carabins.umontreal.ca/domicile/clinique-de-medecine-du-sport/,45.5088535,-73.6122036,1745808471,hospital,0,"[""14506802205""]","{""4506802205"": ""general inquiries""}"
Montreal,55270,ELNA PEDIATRIE,"3550-6900 BOUL DECARIE, MONTREAL, QC, H3X 2T8",,1300.0,ChIJhXEqTdgZyUwRv3pocFzWvfQ,ELNA Médical — Carré Décarie (local 3455),Côte Saint-Luc,CA,QC,H3X 2T8,+1 514-360-3277,,hospital,https://elnamedical.com/fr/cliniques/carre-decarie-3455?utm_source=G&utm_medium=lpm&utm_campaign=medicentres,45.4913652,-73.64977700000001,1745808471,hospital,0,"[""15145485068"", ""15143422911"", ""15145485059""]","{""5143422911"": ""general communications, referrals, medical documentation (pediatric department)"", ""5145485068"": ""family medicine and rheumatology communications (including referrals, medical records, patient care)"", ""5145485059"": ""private medical consultations, minor emergencies, chronic illness management, dermatology, women\u2019s health services (patient care, medical documentation, referrals)""}"
Montreal,55274,CENTRE MEDICAL DES BOUTS DE CHOUX LTEE,"203-3400 DU MARCHE, DOLLARD DES ORMEAUX, QC, H9B 2Y1",,1301.0,ChIJyz_KV-w8yUwRatDkgJ0Hc9A,Marche de L'Ouest Medical Clinic,Dollard-Des Ormeaux,CA,QC,H9B 2Y1,+1 514-685-3531,,hospital,http://www.tinytots.ca/,45.4850293,-73.80235619999999,1745808471,hospital,0,"[""15146857971""]","{""5146857971"": ""general (primary) clinic fax""}"
Montreal,55275,CLINIQUE MEDICALE JEANNE-MANCE,"220-7895 PAPINEAU, MONTREAL, QC, H2E 2H4",,1302.0,ChIJj7N9GToZyUwRe1Fm7vSEZWA,Jeanne-Mance Medical Clinic,Montreal,CA,QC,H2E 1C5,+1 514-439-3556,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=46731,45.5520458,-73.6159091,1745808471,hospital,0,"[""15147291037""]","{""5147291037"": ""previous general clinic use (possibly referrals, medical records, or general documents; specific purpose not clearly indicated, may be outdated)""}"
Montreal,55276,DR HOWARD S. COHEN,"12 RUE CANVIN, KIRKLAND, QC, H9H 4S4",,1303.0,ChIJobF_IxA8yUwR6fXe8IuJem0,Steven D Cohen MD,Kirkland,CA,QC,H9H 4S4,+1 514-426-7156,,hospital,,45.4496201,-73.8362624,1745808471,hospital,0,"[""14503718494""]","{""4503718494"": ""purpose unknown (not specified in the available information; please contact the office directly for clarification)""}"
Montreal,55277,MULTICLINIQUE PARC SANTE,"4877 AV DU PARC, MONTREAL, QC, H2V 4E7",,1304.0,ChIJw7EU0CoayUwR-xHnOU_Sp1M,Multiclinique Parc Santé,Montréal,CA,QC,H2V 4E7,+1 514-507-7555,,hospital,https://parcsante.ca/,45.51893310000001,-73.59367209999999,1745808471,hospital,0,[],{}
