region,code,name,address,ramq_billing_categories,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,type,website,latitude,longitude,added_time,place_type,fax_numbers,fax_keywords_en,fax_keywords_fr
Outaouais,53038,OPTIQUE LAURIER,"1100 BOUL MALONEY O, GATINEAU, QC, J8T 3P9",,Optique Laurier Optométriste,Gatineau,CA,QC,J8T 6G3,+1 819-246-2222,hospital,http://www.laurier-optical.com/,45.47583239999999,-75.69831239999999,1745808471.0,hospital,18192462184,"[{""fax_number"": ""18192462184"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18192462184"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53049,OPTIQUE LAURIER OPTOMETRISTE,"101-295 BOUL SAINT-JOSEPH, GATINEAU, QC, J8Y 3Y5",,Optique Laurier,Gatineau,CA,QC,J8Y 3Y8,+1 819-771-2222,hospital,https://www.laurier-optical.com/eye-exam-hull?lang=fr,45.44189369999999,-75.7319221,1745808471.0,hospital,"18192462184,18197715696,18197715696,18192462184","[{""fax_number"": ""18192462184"", ""keyword_en"": ""same as 819-246-2184""}, {""fax_number"": ""18192462184"", ""keyword_en"": ""same as 819-246-2184""}, {""fax_number"": ""18197715696"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""18197715696"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18192462184"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18192462184"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18197715696"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18197715696"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53085,LUNETTERIE LA BAIE,"1100 BOUL MALONEY O, GATINEAU, QC, J8T 6G3",,Les Promenades Gatineau,Gatineau,CA,QC,J8T 6G3,+1 819-568-1158,pharmacy,http://www.lespromenades.com/,45.47520480000001,-75.69673999999999,1745808471.0,clinic,18195680609,"[{""fax_number"": ""18195680609"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18195680609"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53101,CLINIQUE D'OPTOMETRIE,"210 CH AYLMER, GATINEAU, QC, J9H 1A2",,Laurier Optical,Gatineau,CA,QC,J9H 1A2,+1 819-682-0008,hospital,http://www.laurier-optical.com/,45.3950033,-75.8313507,1745808471.0,hospital,18196822888,"[{""fax_number"": ""18196822888"", ""keyword_en"": ""general""}]","[{""fax_number"": ""18196822888"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53119,JEAN-PIERRE LEMIRE O.D.,"425 BOUL DE LA VERENDRYE E, GATINEAU, QC, J8R 2W8",,,,,,,,,,,,1745808471.0,,,[],[]
Outaouais,53125,GROUPE RENE MARCHAND,"320 BOUL SAINT-JOSEPH, GATINEAU, QC, J8Y 3Y8",,Rene Marchand OD,Gatineau,CA,QC,J8Y 3Y8,,pharmacy,,45.4417548,-75.7322236,1745808471.0,clinic,14186591954,"[{""fax_number"": ""14186591954"", ""keyword_en"": ""418-659-5075""}]","[{""fax_number"": ""14186591954"", ""keyword_fr"": ""418-659-5075""}]"
Outaouais,53149,LUNETTERIE DUNCAN,"100-500 BOUL GERBER, GATINEAU, QC, J8T 7W3",,,,,,,,,,,,1745808471.0,,"18195680326,18195680326","[{""fax_number"": ""18195680326"", ""keyword_en"": ""general""}, {""fax_number"": ""18195680326"", ""keyword_en"": ""general""}]","[{""fax_number"": ""18195680326"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18195680326"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53157,OPTIQUE PUBLIQUE,"640 BOUL MALONEY O, GATINEAU, QC, J8T 8K7",,Walmart Supercentre,Gatineau,CA,QC,J8T 8K7,+1 819-246-8808,pharmacy,https://www.walmart.ca/en/stores-near-me/gatineau-supercentre-3125?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,45.4808429,-75.6755428,1745808471.0,clinic,18192462184,"[{""fax_number"": ""18192462184"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18192462184"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53190,PAUL SAVARD O.D.,"959 BOUL LABROSSE, GATINEAU, QC, J8R 2Z8",,Paul Davis Outaouais,Cantley,CA,QC,J8V 3H4,+1 819-607-4040,pharmacy,https://pauldavis.ca/fr-ca/local/l-outaouais,45.57024080000001,-75.7833212,1745808471.0,clinic,18194784266,"[{""fax_number"": ""18194784266"", ""keyword_en"": ""general/admin""}]","[{""fax_number"": ""18194784266"", ""keyword_fr"": ""général/administration""}]"
Outaouais,53228,CLINIQUE D OPTOMETRIE MIOSIS,"410 MONTEE PAIEMENT, GATINEAU, QC, J8P 6R5",,Clinique Médico-Dentaire de la Gatineau,Gatineau,CA,QC,J8P 6R5,+1 819-663-7731,hospital,http://www.cliniquemedicodentaire.com/,45.490908,-75.674747,1745808471.0,hospital,"16472236533,18197719540,18196840738,18197775495","[{""fax_number"": ""16472236533"", ""keyword_en"": ""medical records""}, {""fax_number"": ""18197719540"", ""keyword_en"": ""medical records""}, {""fax_number"": ""18196840738"", ""keyword_en"": ""medical records""}, {""fax_number"": ""18197775495"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""16472236533"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18197719540"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18196840738"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18197775495"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53306,OPTIQUE LAURIER 1332406 ONTARIO INC.,"110 GEORGES, GATINEAU, QC, J8M 1A2",,Laurier Optical,Ottawa,CA,ON,K1G 4K8,+1 613-523-2222,hospital,http://www.laurier-optical.com/,45.3780025,-75.62457669999999,1745808471.0,hospital,"18197715696,18196822888,18192462184","[{""fax_number"": ""18197715696"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""18196822888"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""18192462184"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197715696"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18196822888"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18192462184"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53434,IRIS OPTOMETRISTES-OPTICIENS,"201-720 MONTEE PAIEMENT, GATINEAU, QC, J8R 4A3",,IRIS Optométristes et Opticiens - Gatineau,Gatineau,CA,QC,J8R 4A3,+1 819-643-4928,hospital,https://iris.ca/fr/trouver-une-boutique/gatineau,45.5039459,-75.6751848,1745808471.0,hospital,18196435681,"[{""fax_number"": ""18196435681"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196435681"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53452,DRE BARBARA KURTZ OPTOMETRISTE,"203-170 RTE 105, WAKEFIELD, QC, J0X 3G0",,,,,,,,,,,,1745808471.0,,18194591799,"[{""fax_number"": ""18194591799"", ""keyword_en"": ""referrals""}]","[{""fax_number"": ""18194591799"", ""keyword_fr"": ""références""}]"
Outaouais,53473,CLINIQUE D'OPTOMETRIE DU PLATEAU,"106-195 DE L'ATMOSPHERE, GATINEAU, QC, J9A 0A3",,Le Centre De Sante Du Plateau,Gatineau,CA,QC,J9A 0A3,+1 819-776-0001,hospital,https://rvsq.gouv.qc.ca/accueil/index.html,45.4379528,-75.7849343,1745808471.0,hospital,18197761533,"[{""fax_number"": ""18197761533"", ""keyword_en"": ""general inquiries / referrals / medical records""}]","[{""fax_number"": ""18197761533"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53504,NATHALIE CLEMENT O.D.,"B7-1100 BOUL MALONEY O, GATINEAU, QC, J8T 6G3",,Optique Laurier Optométriste,Gatineau,CA,QC,J8T 6G3,+1 819-246-2222,hospital,http://www.laurier-optical.com/,45.47583239999999,-75.69831239999999,1745808471.0,hospital,18192462184,"[{""fax_number"": ""18192462184"", ""keyword_en"": ""administration""}]","[{""fax_number"": ""18192462184"", ""keyword_fr"": ""administration""}]"
Outaouais,53513,3125 - WAL-MART (GATINEAU),"640 BOUL MALONEY O, GATINEAU, QC, J8P 7M4",,Walmart Supercentre,Gatineau,CA,QC,J8T 8K7,+1 819-246-8808,pharmacy,https://www.walmart.ca/en/stores-near-me/gatineau-supercentre-3125?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,45.4808429,-75.6755428,1745808471.0,clinic,"18192460290,18195614345","[{""fax_number"": ""18192460290"", ""keyword_en"": ""general inquiries, administration""}, {""fax_number"": ""18195614345"", ""keyword_en"": ""pharmacy referrals, medical records, patient care""}]","[{""fax_number"": ""18192460290"", ""keyword_fr"": ""renseignements généraux, admin""}, {""fax_number"": ""18195614345"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53514,3143 - WAL-MART (HULL),"35 BOUL DU PLATEAU, GATINEAU, QC, J9A 3G1",,Walmart Supercentre,Gatineau,CA,QC,J9A 3G1,+1 819-772-1911,pharmacy,https://www.walmart.ca/en/stores-near-me/du-plateau-supercentre-3143?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,45.4359071,-75.77085629999999,1745808471.0,clinic,"18197778880,18197721401","[{""fax_number"": ""18197721401"", ""keyword_en"": ""general inquiries, administration""}, {""fax_number"": ""18197778880"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""18197721401"", ""keyword_fr"": ""renseignements généraux, admin""}, {""fax_number"": ""18197778880"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53559,GREICHE & SCAFF WAL-MART GATINEAU #2,"51 DE LA GAPPE, GATINEAU, QC, J8T 0B5",,Greiche & Scaff,Gatineau,CA,QC,J8T 0B5,+1 819-246-0769,hospital,https://www.greiche-scaff.com/fr,45.4648409,-75.719543,1745808471.0,hospital,"18192462301,18192460290,18192462301,18192460290","[{""fax_number"": ""18192462301"", ""keyword_en"": ""interchanging data with providers and sellers.""}, {""fax_number"": ""18192460290"", ""keyword_en"": ""interchanging data with providers and sellers.""}, {""fax_number"": ""18192462301"", ""keyword_en"": ""interchanging data with providers and sellers.""}, {""fax_number"": ""18192460290"", ""keyword_en"": ""interchanging data with providers and sellers.""}]","[{""fax_number"": ""18192462301"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18192460290"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18192462301"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18192460290"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53572,NATHALIE CLEMENT OPTOMETRISTE,"215 BOUL DU PLATEAU, GATINEAU, QC, J9A 0N4",,New Look Eyewear,Gatineau,CA,QC,J9A 0N4,+1 819-420-0988,hospital,https://locations.newlook.ca/gatineau-hull-le-plateau/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=newlook-216,45.4343837,-75.78160729999999,1745808471.0,hospital,18195680609,"[{""fax_number"": ""18195680609"", ""keyword_en"": ""general clinic use""}]","[{""fax_number"": ""18195680609"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53604,OPTIQUE LAURIER,"210 CH D'ALYMER, GATINEAU, QC, J9A 1A2",,Visique - Gatineau - Rue Principale,Gatineau,CA,QC,J9H 6A6,+1 819-684-1250,hospital,https://visique.com/pages/visique-gatineau-rue-principale,45.3970944,-75.8358032,1745808471.0,hospital,"18196850742,18196822888","[{""fax_number"": ""18196822888"", ""keyword_en"": ""General Communications""}, {""fax_number"": ""18196850742"", ""keyword_en"": ""unspecified purpose""}]","[{""fax_number"": ""18196822888"", ""keyword_fr"": ""facturation""}, {""fax_number"": ""18196850742"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53630,CLINIQUE DE L'OEIL DE GATINEAU,"100-643 BOUL ST-RENE O, GATINEAU, QC, J8T 8M4",,Clinical Ophthalmic De Gatineau,Gatineau,CA,QC,J8Y 6S8,+1 873-396-2339,hospital,https://cogatineau.com/,45.4501646,-75.75474470000002,1745808471.0,hospital,18195256505,"[{""fax_number"": ""18195256505"", ""keyword_en"": ""ophthalmology clinic of Gatineau""}]","[{""fax_number"": ""18195256505"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53710,LES LAFLEUR OPTOMETRISTE OPTICIEN,"105-119 RUE WELLINGTON, GATINEAU, QC, J8X 0B7",,Les Lafleur Optométriste Opticien,Gatineau,CA,QC,J8X 0B7,+1 819-485-0227,hospital,https://www.leslafleur.ca/,45.4262524,-75.71933589999999,1745808471.0,hospital,18192466849,"[{""fax_number"": ""18192466849"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18192466849"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53735,CHICCO OPTIQUE 2,"104-147 BOUL DE L'EUROPE, GATINEAU, QC, J9J 0N3",,Chicco Optique,Gatineau,CA,QC,J9J 1P9,+1 819-770-9500,hospital,http://chiccooptique.com/,45.442571,-75.7949452,1745808471.0,hospital,,[],[]
Outaouais,53762,LABORATOIRE VISUEL,"54 HOTEL-DE-VILLE, GATINEAU, QC, J8X 2E2",,Laboratoire Visuel - Optométristes et Opticiens,Gatineau,CA,QC,J8X 2E2,+1 819-777-8787,hospital,http://www.laboratoirevisuel.ca/,45.42756799999999,-75.7177923,1745808471.0,hospital,18197707070,"[{""fax_number"": ""18197707070"", ""keyword_en"": ""general communications""}]","[{""fax_number"": ""18197707070"", ""keyword_fr"": ""rendez-vous""}]"
Outaouais,53787,LA LUNETTERIE LOCALE,"101-87 CH OLD CHELSEA, CHELSEA, QC, J9B 1K9",,La Lunetterie Locale Chelsea I Dre Laudy El-Howayek O.D.,Chelsea,CA,QC,J9B 1K9,+1 819-772-1063,hospital,https://lalunetterielocale.ca/,45.5035274,-75.79470119999999,1745808471.0,hospital,,[],[]
Outaouais,53788,LABORATOIRE VISUEL SHAWVILLE,"2-135 RTE 148, SHAWVILLE, QC, J0X 2Y0",,"Laboratoire Visuel Optométristes, Opticiens",Shawville,CA,QC,J0X 2Y0,+1 819-777-8787,hospital,https://laboratoirevisuel.ca/montures/,45.5975538,-76.4870663,1745808471.0,hospital,"18197707070,18197707070","[{""fax_number"": ""18197707070"", ""keyword_en"": ""same as above""}, {""fax_number"": ""18197707070"", ""keyword_en"": ""same as above""}]","[{""fax_number"": ""18197707070"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18197707070"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53834,CHICCO OPTIQUE INC.,"5A-922 BOUL MALONEY E, GATINEAU, QC, J8P 1H5",,Chicco Optique,Gatineau,CA,QC,J8P 1H5,+1 819-893-3300,hospital,http://chiccooptique.com/,45.4900364,-75.5945721,1745808471.0,hospital,,[],[]
Outaouais,53849,CHICCO OPTIQUE MALONEY 2.0,"1-510 BOUL MALONEY E, GATINEAU, QC, J8P 1E7",,Chicco Optique,Gatineau,CA,QC,J8P 1G2,+1 819-485-0755,hospital,https://www.chiccooptique.com/prendre-rendez-vous,45.4846578,-75.62935809999999,1745808471.0,hospital,,[],[]
Outaouais,53859,LA VUE 13 INC.,"140-320 BOUL SAINT-JOSEPH, GATINEAU, QC, J8Y 3Y8",,LAVUE.CA,Gatineau,CA,QC,J8Y 3Y8,+1 819-307-2000,hospital,https://www.lavue.ca/,45.4414696,-75.7317693,1745808471.0,hospital,"18194721134,14183355220,14188370774,14185793001,14506715923","[{""fax_number"": ""18194721134"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14183355220"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14188370774"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14185793001"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14506715923"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18194721134"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14183355220"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14188370774"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14185793001"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14506715923"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,53860,LA VUE 15 INC.,"107-60 RUE SETO, GATINEAU, QC, J9J 4L4",,LAVUE.CA | Plateau (Hull),Gatineau,CA,QC,J9J 0E9,+1 819-410-2020,hospital,http://www.lavue.ca/,45.419615,-75.807729,1745808471.0,hospital,"15817033020,14182020972,15813332050,14184764301,15815001289,18198037071,14188312345,15818047598,15817032021,14184763391","[{""fax_number"": ""15817033020"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique beauport""}, {""fax_number"": ""14182020972"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique de Charlevoix""}, {""fax_number"": ""15813332050"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour la clinique de Thetford""}, {""fax_number"": ""14184764301"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15815001289"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique de L\u00e9vis""}, {""fax_number"": ""18198037071"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique Drummondville""}, {""fax_number"": ""14188312345"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique St-Nicolas""}, {""fax_number"": ""15818047598"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique Beaupr\u00e9""}, {""fax_number"": ""15817032021"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique fleur de lys""}, {""fax_number"": ""14184763391"", ""keyword_en"": ""usage g\u00e9n\u00e9ral pour clinique donnacona""}]","[{""fax_number"": ""15817033020"", ""keyword_fr"": ""usage général pour clinique Beauport""}, {""fax_number"": ""14182020972"", ""keyword_fr"": ""usage général pour la clinique de Charlevoix""}, {""fax_number"": ""15813332050"", ""keyword_fr"": ""usage général pour la clinique de Thetford""}, {""fax_number"": ""14184764301"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15815001289"", ""keyword_fr"": ""usage général pour clinique de Lévis""}, {""fax_number"": ""18198037071"", ""keyword_fr"": ""usage général pour la clinique de Drummondville""}, {""fax_number"": ""14188312345"", ""keyword_fr"": ""usage général pour la clinique St-Nicolas""}, {""fax_number"": ""15818047598"", ""keyword_fr"": ""usage général pour la clinique Beaupré""}, {""fax_number"": ""15817032021"", ""keyword_fr"": ""usage général pour la clinique fleur de lys""}, {""fax_number"": ""14184763391"", ""keyword_fr"": ""usage général pour la clinique Donnacona""}]"
Outaouais,53862,OPTIQUE LAURIER PLATEAU,"107-75 BOUL DU PLATEAU, GATINEAU, QC, J9A 3G1",,Optique Laurier,Gatineau,CA,QC,J9A 3G1,+1 819-485-2222,hospital,https://opto-plateau.com/,45.4355286,-75.7730045,1745808471.0,hospital,18192462184,"[{""fax_number"": ""18192462184"", ""keyword_en"": ""g\u00e9n\u00e9ral/admin""}]","[{""fax_number"": ""18192462184"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,53877,CHICCO OPTIQUE MASSON,"1007 CH MASSON, GATINEAU, QC, J8M 1R4",,Chicco Optique Masson,Gatineau,CA,QC,J8M 1R4,+1 819-986-9999,hospital,http://chiccooptique.com/,45.557377,-75.42099979999999,1745808471.0,hospital,,[],[]
Outaouais,53893,CHICCO OPTIQUE,"5-2310 RUE SAINT-LOUIS, GATINEAU, QC, J8T 5L8",,Chicco Optique,Gatineau,CA,QC,J8T 5L8,+1 819-205-1177,hospital,https://www.chiccooptique.com/,45.48743479999999,-75.74577409999999,1745808471.0,hospital,,[],[]
Outaouais,53896,ALTITUDE OPTOMETRISTE INC.,"1-705 RUE DAVIDSON O, GATINEAU, QC, J8R 2T1",,Altitude Optométrie Gatineau,Gatineau,CA,QC,J8R 2T1,+1 819-485-1085,hospital,https://altitudeoptometrie.com/,45.5063744,-75.675585,1745808471.0,hospital,18196697697,"[{""fax_number"": ""18196697697"", ""keyword_en"": ""altitude optical gatineau""}]","[{""fax_number"": ""18196697697"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,54009,CENTRE MEDICAL VIEUX-AYLMER INC.,"101-204 CH D'AYLMER, GATINEAU, QC, J9H 1A1",,Clinique Médicale Vieux Aylmer,Gatineau,CA,QC,J9H 1A1,+1 819-682-5464,hospital,http://www.gmfaylmer.com/,45.39534769999999,-75.83387119999999,1745808471.0,hospital,18196825731,"[{""fax_number"": ""18196825731"", ""keyword_en"": ""general fax""}]","[{""fax_number"": ""18196825731"", ""keyword_fr"": ""télécopie générale""}]"
Outaouais,54010,CLINIQUE MEDICALE GALERIES D'AYLMER,"181 RUE PRINCIPALE SUITE C 1, GATINEAU, QC, J9H 6A6",,GMF d'Aylmer (Clinique Medicale Galeries d'Aylmer),Gatineau,CA,QC,J9H 6A6,+1 819-332-7171,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=160109,45.397029,-75.8355417,1745808471.0,hospital,18199864206,"[{""fax_number"": ""18199864206"", ""keyword_en"": ""general""}]","[{""fax_number"": ""18199864206"", ""keyword_fr"": ""général""}]"
Outaouais,54058,CLINIQUE MEDICALE DU FAUBOURG,"145-1160 BOUL ST JOSEPH, GATINEAU, QC, J8Z 1T3",,Clinique Medicale Du Faubourg,Gatineau,CA,QC,J8Z 3P2,+1 819-595-3296,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=38350/,45.47405759999999,-75.73934059999999,1745808471.0,hospital,"18192051489,18195950486","[{""fax_number"": ""18195950486"", ""keyword_en"": ""main operations of medical clinic of the suburb""}, {""fax_number"": ""18192051489"", ""keyword_en"": ""referrals""}]","[{""fax_number"": ""18195950486"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18192051489"", ""keyword_fr"": ""références""}]"
Outaouais,54068,CENTRE DE MEDECINE FAMILIALE DE WAKEFIELD,"777 CH RIVERSIDE, LA PECHE, QC, J0X 3G0",,Wakefield Family Medical Centre,Wakefield,CA,QC,J0X 3G0,+1 819-459-2363,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=32934,45.6378778,-75.93043130000001,1745808471.0,hospital,18194592997,"[{""fax_number"": ""18194592997"", ""keyword_en"": ""head office / general enquiries""}]","[{""fax_number"": ""18194592997"", ""keyword_fr"": ""bureau principal / renseignements généraux""}]"
Outaouais,54113,CLINIQUE DRE MARIE-FRANCE SEGUIN,"207 BOUL GAMELIN, GATINEAU, QC, J8Y 1W2",,Seguin Marie-France Dr,Gatineau,CA,QC,J8Y 1W2,+1 819-776-6222,hospital,,45.4432214,-75.7431842,1745808471.0,hospital,,[],[]
Outaouais,54175,CLINIQUE MEDICALE DE FORT-COULONGE,"543B RUE BAUME CP 490, FORT COULONGE, QC, J0X 1V0",,Clinique médicale de Fort-Coulonge,Fort-Coulonge,CA,QC,J0X 1V0,+1 819-683-2254,hospital,,45.841814,-76.73769999999999,1745808471.0,hospital,,[],[]
Outaouais,54176,CLINIQUE MEDICALE DE CAMPBELL'S BAY,"35 RUE PATTERSON, CAMPBELL'S BAY, QC, J0X 1K0",,Campbell's Bay Medical Clinic,Campbell's Bay,CA,QC,J0X 1K0,+1 819-648-2021,hospital,,45.73364950000001,-76.60099509999999,1745808471.0,hospital,,[],[]
Outaouais,54177,CLINIQUE MEDICALE DE QUYON,"A-1111 RUE CLARENDON, QUYON, QC, J0X 2V0",,CLSC Quyon,Quyon,CA,QC,J0X 2V0,+1 819-458-2848,hospital,http://cisss-outaouais.gouv.qc.ca/,45.5203622,-76.2307032,1745808471.0,hospital,,[],[]
Outaouais,54178,CLINIQUE MEDICALE DE SHAWVILLE,"269 RUE PRINCIPALE, SHAWVILLE, QC, J0X 2Y0",,Clinique Médicale Le Lotus,Shawville,CA,QC,J0X 2Y0,+1 819-647-4707,hospital,http://www.cliniquemedicalelelotus.ca/,45.6083412,-76.48743429999999,1745808471.0,hospital,18196472409,"[{""fax_number"": ""18196472409"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196472409"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,54179,BUREAU DU DR O'NEIL,"320 RUE PRINCIPALE, SHAWVILLE, QC, J0X 2Y0",,CLSC et centre de services externes pour les aînés de Shawville,Shawville,CA,QC,J0X 2Y0,+1 819-647-3553,hospital,https://cisss-outaouais.gouv.qc.ca/,45.605813,-76.48665,1745808471.0,hospital,19054529373,"[{""fax_number"": ""19054529373"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""19054529373"", ""keyword_fr"": ""dossiers médicaux""}]"
Outaouais,54180,BUREAU DU DR PINELO,"335 RUE PRINCIPALE, SHAWVILLE, QC, J0X 2Y0",,Clinique Médicale Le Lotus,Shawville,CA,QC,J0X 2Y0,+1 819-647-4707,hospital,http://www.cliniquemedicalelelotus.ca/,45.6083412,-76.48743429999999,1745808471.0,hospital,,[],[]
Outaouais,54197,CENTRE DE MEDECINE FAMILIALE DE GATINEAU,"201-908 BOUL MALONEY E, GATINEAU, QC, J8P 1H5",,GMF Gatineau,Gatineau,CA,QC,J8P 1H5,+1 819-663-7711,hospital,http://www.gmfdegatineau.ca/,45.4881866,-75.59859519999999,1745808471.0,hospital,18196639326,"[{""fax_number"": ""18196639326"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196639326"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,54201,CLINIQUE MEDICALE CITE DES JEUNES,"220-214 BOUL CITE DES JEUNES, GATINEAU, QC, J8Y 6S8",,Clinique médicale Cité des jeunes,Gatineau,CA,QC,J8Y 6S8,+1 819-772-1118,hospital,https://www.gmfoutaouais.com/,45.4501646,-75.75474470000002,1745808471.0,hospital,"18195950422,18197729111","[{""fax_number"": ""18195950422"", ""keyword_en"": ""clinic general use""}, {""fax_number"": ""18197729111"", ""keyword_en"": ""utilisation directe pour le Dr Mark Aubry""}]","[{""fax_number"": ""18195950422"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18197729111"", ""keyword_fr"": ""références""}]"
Outaouais,54202,CLINIQUE DE MEDECINE FAMILIALE DE HULL,"202-15 RUE MONTCLAIR, GATINEAU, QC, J8Y 2E2",,Clinique de médecine familiale de Hull,Gatineau,CA,QC,J8Y 2E2,+1 819-777-2752,hospital,https://gmfoutaouais.com/,45.4399027,-75.7305987,1745808471.0,hospital,"18197772269,18197724880","[{""fax_number"": ""18197772269"", ""keyword_en"": ""*""}, {""fax_number"": ""18197724880"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197772269"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18197724880"", ""keyword_fr"": ""renseignements généraux""}]"
Outaouais,54203,CLINIQUE FAMILIALE MONTCLAIR,"207-15 RUE MONTCLAIR, GATINEAU, QC, J8Y 2E2",,Clinique de médecine familiale de Hull,Gatineau,CA,QC,J8Y 2E2,+1 819-777-2752,hospital,https://gmfoutaouais.com/,45.4399027,-75.7305987,1745808471.0,hospital,"18197772269,18197724880","[{""fax_number"": ""18197724880"", ""keyword_en"": ""communications g\u00e9n\u00e9rales, fins administratives""}, {""fax_number"": ""18197772269"", ""keyword_en"": ""communications g\u00e9n\u00e9rales, fins administratives""}]","[{""fax_number"": ""18197724880"", ""keyword_fr"": ""communications générales, fins administratives""}, {""fax_number"": ""18197772269"", ""keyword_fr"": ""communications générales, fins administratives""}]"
